chessylite blue	#436B95
chessylite blue	#536878
chestnut	#635147
chestnut	#79443B
chestnut-brown	#674C47
chestnut brown	#9E4732
chestnut brown	#6F4E37
chevreuse	#79443B
chianti	#841B2D
chickadee gray	#57554C
chicle	#635147
chicory	#8C92AC
chicory blue	#DADFB7
chicory blue	#8C92AC
chicory blue	#8C82B6
chili	#CB6D51
chili	#00A693
chimney red	#AB4E52
china blue	#536878
china blue	#436B95
china pink	#B3446C
china rose	#B3446C
china rose	#A8516E
china rose	#905D5D
china sea	#66AABC
chinchilla	#848482
chin-chin blue	#536878
chinese coral	#CB6D51
chinese gold	#AE6938
chinese green	#6AAB8E
chinese green	#004B49
chinese lake	BC3F4A
chinese orange	#D9603B
chinese red	#9E4732
chinese red	#882D17
chinese red	#9E4732
chinese rouge	#BE0032
chinese vermilion	#BE0032
chinese violet	#86608E
chinese yellow	#FADA5E
chinese yellow	#C9AE5D
chinese yellow	#E3A857
ch'ing	#00A1C2
chinook	#9E4732
chip	#8A8776
chipmunk	#996515
chippendale	#3E322C
chiswick	#00304E
chive	#355E3B
chlorinus	#679267
chocolate	#3E322C
chocolate	#674C47
chocolate	#674C47
chocolate	#555555
chocolate brown	#3E322C
chocolate brown	#483C32
chocolate maroon	#722F37
christmas green	#3A4B47
chrome citron	#F8DE7E
chrome green	#173620
chrome green	#3B7861
chrome lemon	#F8DE7E
chrome orange	#F38400
chrome primrose	#EAE679
chrome scarlet	#D9603B
chrome yellow	#EAA221
chromium green	#8A9A5B
chromium oxide	#679267
chrysanthemum	#722F37
chrysanthemum crimson	#841B2D
chrysanthemum yelllow	#F3C300
chrysocolla green	#007959
chrysocollo	#679267
chrysolite green	#8A9A5B
chrysolite green	#8A9A5B
chrysopraise green	#6AAB8E
chrysopraise 	#6AAB8E
chukker brown	#7E6D5A
chutney	#79443B
cigarette	#6F4E37
cinderella	#FADA5E
cinder 	#8B8589
cineraria	#CE4676
cineraria	#915F6D
cinereous	#B9B8B5
cinereous	#81878B
cinnamomeus	#826644
cinnamon	#C19A6B
cinnamon	#AE6938
cinnamon	#BE8A3D
cinnamon	#C19A6B
cinnamon brown	#826644
cinnamon-brown	#6F4E37
cinnamon brown	#826644
cinnamon-buff	#C9AE5D
cinnamon cream	#ECD5C5
cinnamon-drab	#958070
cinnamon pink	#A87C6D
cinnamon-rufous	#AE6938
circassian	#6F4E37
citrine	#867E36
citrine	#665D1E
citrine-drab	#867E36
citrino-viridis	#867E36
citron	#B9B57D
citron bronze	#6C541E
citronelle	#B9B459
citron gray	#8C8767
citron gray	#8F9779
citron green	#B9B459
citron green	#B9B57D
citron 	#F8DE7E
citron yellow	#B9B459
citron yellow	#B9B459
citron yellow	#B9B459
citrus	#EAE679
civette green	#355E3B
civette green	#679267
clair de lune	#8DA399
claret	#915F6D
claret	#673147
claret brown	#79443B
claret brown	#796878
claret cup	#915F6D
claret lees	#673147
claret 	#AB4E52
claret rose	BC3F4A
claret wine	#673147
classic blue	#436B95
claver	#915C83
clay	#826644
clay bank	#AE6938
clay color	#967117
clay drab	#967117
clear blue	#367588
clear cadet blue	#0067A5
clear dull green-yellow	#8A9A5B
clear fluorite green	#93C592
clear green-blue gray	#81878B
clear payne's gray	#81878B
clear windsor blue	#8791BF
clear yellow-green	#BDDA57
clematis	#604E97
clementine	#EFBBCC
cleopatra	#00A1C2
cleopatra	#C7E6D7
clivia	#D99058
clochette	#604E81
cloisonn&eacute;	#30267A
cloister	#BCD4E6
cloud	#536878
cloud blue	#B4BCC0
cloud cream	#F0EAD6
cloud gray	#848482
cloud grey	#848482
cloud pink	#ECD5C5
cloudy amber	#A18F60
cloudy blue	#BCD4E6
clove	#6F4E37
clove brown	#5B504F
clove brown	#483C32
clove brown	#6C541E
clove pink	#722F37
clover	#915C83
clover	#C17E91
clover pink	#C17E91
cobalt blue	#00A1C2
cobalt blue	#007791
cobalt blue	#00304E
cobalt glass	#436B95
cobalt green	#679267
cobalt green	#6AAB8E
cobalt red	#B3446C
cobalt ultramarine	#007791
cobalt violet	#875692
cobalt violet	#86608E
cobalt yellow	#D4AF37
cobblestone	#555555
cobweb	#AE9B82
coccineous	#BE0032
cocher	#6C541E
cochin	#6F4E37
cochineal	#BE0032
cockatoo	#F8DE7E
cocoa	#6F4E37
cocoa	#79443B
cocoa bronze	#867E36
cocoa brown	#6F4E37
cocoa brown	#A67B5B
cocoa brown	#6F4E37
cocobala	#674C47
coconut	#635147
coconut brown	#6F4E37
cod grey	#57554C
coeruleum	#00A1C2
coffee	#6F4E37
coffee	#3B3121
cognac	#6F4E37
colcothar	#79443B
cold morn	#AA98A9
colewort green	#7D8984
colibri	#317873
collie	#7E6D5A
cologne brown	#6F4E37
cologne earth	#6F4E37
cologne yellow	#D4AF37
colonial	#4E5180
colonial blue	#00304E
colonial blue	#536878
colonial buff	#F3E5AB
colonial buff	#F8DE7E
colonial cream	#F3E5AB
colonial exterior green	#3B7861
colonial rose 	#905D5D
colonial yellow	#C9AE5D
colonial yellow	#F8DE7E
columbia	#0067A5
columbia blue	#91A3B0
columbia blue	#436B95
columbian red	#79443B
columbine blue	#604E81
columbine red	#673147
comet	#00304E
commelina blue	#436B95
commelina blue	#30267A
commodore	#30267A
como	#367588
conch shell	#F88379
conclude	#F0EAD6
concord	#2F2140
condor	#826644
confetti	#AB4E52
congo	#79443B
congo blue	#536878
congo 	#483C32
congo brown	#6F4E37
congo pink	#B4745E
congo pink	#D9A6A9
conifer	#515744
continental blue	#242124
continental blue	#5D555B
cookie	#6F4E37
cool eve	#8DA399
coolie	#252440
copen blue	#436B95
copenhagen	#536878
copenhagen 	#4C516D
copper	#B4745E
copper	#CB6D51
copper	#AE6938
copper blue	#436B95
copper bronze	#AE6938
copper brown	#80461B
copper brown	#80461B
copper cream	#ECD5C5
copper green	#679267
copperleaf	#79443B
copper lustre	#80461B
copper red	#B4745E
copper rose	#AB4E52
copper tan	#A87C6D
copper yellow	#C9AE5D
copra	#5C504F
coptic	#79443B
coquelicot	#E25822
coquette	#D9A6A9
coquette	#E8CCD7
coral	#E4717A
coral	#CB6D51
coral	#EA9399
coralbell	#CB6D51
coral blush	#CB6D51
coral blush	#F4C2C2
coral cloud	#F4C2C2
coral gold	#CB6D51
corallinus	#CB6D51
coral pink	#E66761
coral pink	#D9A6A9
coral pink	#F88379
coral 	#E4717A
coral red	#CB6D51
coral red	#CB6D51
coral rose	#E4717A
coral rose	#CB6D51
coral sands	#C7ADA3
corcir	#A8516E
cordova	#79443B
cordovan	#222222
cordovan	#43302E
corial	#A87C6D
corinth	#915F6D
corinthian pink	#AD8884
corinthian pink	#DEA5A4
corinthian purple	#915F6D
corinthian purple	#673147
corinthian red	#905D5D
corinthian red	#905D5D
cork	#A67B5B
cork	#A8516E
corker	#A8516E
cork tan	#A67B5B
corkur	#A8516E
corn	#C9AE5D
cornelian red	#B4745E
cornflower blue	#30267A
cornflower 	#4E5180
cornflower blue	#545AA7
cornhusk	#C19A6B
cornsilk	#F8DE7E
coromandel	#79443B
coronation	#673147
coronation	#673147
coronet blue	#436B95
corsage green	#66ADA4
corsage pink	#E8CCD7
corsair	#00304E
corsair	#36454F
corsican blue	#2F2140
corydalis	#DADFB7
corydalis green	#8F9779
corydalis green	#DADFB7
cosmic blue	#436B95
cosmos	#C17E91
cosmos pink	#D6CADD
cossack	#5E716A
cossack green	#355E3B
cossack green	#515744
cosse green	#8A9A5B
cosse green	#7E9F2E
cotch	#6F4E37
cotinga purple	#5D3954
cotinga purple	#86608E
cotrine	#C19A6B
courge green	#8A9A5B
courge green	#8A9A5B
court gray	#C7E6D7
court grey	#C7E6D7
covert brown	#5B5842
covert gray	#8A8776
covert tan	#8C8767
cowboy	#7E6D5A
cowslip	#D99058
cowslip	#FAB57F
crabapple	#CB6D51
crab apple	#D9603B
crab pink	#EAD8D7
cracker	#C19A6B
crag	#57554C
cranberry	#AB4E52
crane	#8B8589
crash	#8C8767
crawshay red	#80461B
crayon blue	#536878
crayon green	#93C592
cream	#C2B280
cream	#F3E5AB
cream	#F0EAD6
cream beige	#958070
cream blush	#FAD6A5
cream buff	#C2B280
cream buff	#C9AE5D
cream chant	#EBE8A4
cream cheese	#F0EAD6
cream color	#F8DE7E
cream delight	#EBE8A4
cream dream	#F0EAD6
cream gold	#F8DE7E
cream pearl	#F0EAD6
cream striping	#F8DE7E
cream tone	#F0EAD6
cream white	#F0EAD6
cream yellow	#F3E5AB
creole	#A67B5B
creole pink	#ECD5C5
cress green	#8A9A5B
cress green	#4A5D23
cresson	#8A9A5B
crest	#00A693
crevette	#F88379
crimson	#CE4676
crimson	BC3F4A
crimson	#78184A
crimson glory	#BE0032
crimson lake	#AB4E52
crimson madder	#BE0032
crimson maple	#56070C
crisp blue	#9CD1DC
croceus	#FAD6A5
croceus	#E3A857
crocreal	#E3A857
crocus	#E3A857
crocus	#836479
crocus	#B784A7
crocus martis	#79443B
crocus rose	#EFBBCC
crostil	#A8516E
crotal	#A8516E
crottle	#A8516E
crowshay red	#80461B
cruise blue	#436B95
cruiser	#555555
crushed berry	#905D5D
crushed strawberry	#E4717A
crushed violets	#796878
crystal blue	#9CD1DC
crystal grey	#8B8589
crystal palace blue	#00304E
crystal palace green	#57554C
crystals of venus	#679267
cub	#57554C
cuba	#79443B
cuban orchid	#D597AE
cuban sand	#AE9B82
cuban sand	#AB9144
cudbear	#A8516E
cuddle blue	#91A3B0
cuir	#C19A6B
cuisse de nymphe	#F3E5AB
cullen earth	#6F4E37
cupid blue	#9CD1DC
cupid pink	#D9A6A9
cupreous	#F8DE7E
curcuma	#F8DE7E
currant red	#BE0032
currant 	BC3F4A
cutch	#6F4E37
cuyahoga red	#722F37
cyan blue	#367588
cyan blue	#367588
cyaneus	#436B95
cyanine blue	#00A1C2
cyanine blue	#252440
cyanine blue	#4E5180
cyclamen	#341731
cyclamen purple	#870074
cygnet	#673147
cypress	#679267
cyprus earth	#4B3621
cypress 	#4A5D23
cypress green	#83D37D
cypress green	#44944A
cypress green	#3A4B47
cyprus umber	#4B3621
daffodil	#FADA5E
daffodile 	#E3A857
daffodil yellow	#E3A857
dagestan	#00304E
dahlia	#86608E
dahlia carmine	#673147
dahlia mauve	#915C83
dahlia purple	#38152C
dahlia purple	#673147
dahlia purple	#602F6B
damascen	#2F2140
damask	#905D5D
damonico	#D99058
damson	#2F2140
dana&euml;	#D99058
dana&euml;	#536878
dandelion	#FADA5E
dandelion	#F3C300
dante	#673147
danube green	#3A4B47
daphne	#436B95
daphne pink	#915F6D
daphne pink	#C17E91
daphne pink	#C17E91
daphne red	#915F6D
daphne red	#A8516E
dark american green	#3A4B47
dark aniline blue	#50404D
dark anthracene violet	#50404D
dark beaver	#635147
dark blue	#252440
dark blue	#8791BF
dark blue	#5D555B
dark blue	#222222
dark blue green	#367588
dark bluish glaucous	#8DA399
dark bluish gray-green	#004B49
dark bluish violet	#554C69
dark bottle green	#3A4B47
dark brown	#BFB8A5
dark brown	#7E6D5A
dark brown	#555555
dark brown mahogany	#674C47
dark cadet blue	#4C516D
dark cardinal	#722F37
dark carmine	#AB4E52
dark cerulean blue	#536878
dark chessylite blue	#536878
dark cinnabar green	#317873
dark citrine	#665D1E
dark corinthian purple	#673147
dark covert gray	#57554C
dark cress green	#4A5D23
dark delft blue	#36454F
dark diva blue	#4E5180
dark dull bluish violet	#554C69
dark dull bluish violet	#554C69
dark dull bluish violet	#563C5C
dark dull violet-blue	#554C69
dark dull violet-blue	#554C69
dark dull yellow-green	#515744
dark earth	#6C541E
dark eggplant	#5D555B
dark emerald green	#317873
dark forest	#3A4B47
dark fuchsia	#9E4F88
dark glaucous-gray	#5E716A
dark gobelin blue	#536878
dark grass green	#355E3B
dark gray	#555555
dark gray	#51585E
dark gray	#555555
dark gray blue	#536878
dark grayish blue-green	#555555
dark grayish blue-violet	#554C69
dark grayish brown	#5C504F
dark grayish brown	#6C541E
dark grayish lavender	#AA98A9
dark grayish olive	#57554C
dark green	#355E3B
dark green	#3A4B47
dark green	#3A4B47
dark green	#317873
dark green	#002A29
dark green-blue gray	#536878
dark green-blue slate	#36454F
dark green deck	#3A4B47
dark greenish glaucous	#679267
dark greenish gray	#4E5755
dark greenish olive	#5B5842
dark greenish yellow	#98943E
dark gull gray	#555555
dark gull gray	#848482
dark heliotrope gray	#796878
dark heliotrope slate	#5D555B
dark hunter green	#1B4D3E
dark hyssop violet	#796878
dark indian red	#543D3F
dark ivy	#4E5755
dark ivy green	#515744
dark jade gray	#004B49
dark jade green	#004B49
dark lacquer red	#79443B
dark laurel	#4E5755
dark laurel green	#3A4B47
dark lavender	#B695C0
dark leaf green	#355E3B
dark livid brown	#905D5D
dark livid purple	#673147
dark luggage tan	#A67B5B
dark madder blue	#4C516D
dark madder violet	#50404D
dark maroon purple	#5D3954
dark mauve taupe	#5D555B
dark medici blue	#51585E
dark mineral red	#543D3F
dark mouse gray	#555555
dark naphthalene violet	#5D3954
dark navy	#222222
dark neutral gray	#555555
dark nigrosin violet	#563C5C
dark ochre	#967117
dark olive	#5B5842
dark olive	#515744
dark olive	#363527
dark olive	#515744
dark olive-buff	#A18F60
dark olive-gray	#57554C
dark olive-gray	#5B5842
dark olive-gray	#515744
dark orchid taupe	#5D555B
dark olive green	#4A5D23
dark olive green	#515744
dark orient blue	#536878
dark palm green	#355E3B
dark payne's gray	#51585E
dark peacock blue	#004958
dark perilla purple	#673147
dark pine green	#3A4B47
dark plum	#5D555B
dark plumbago blue	#AA98A9
dark plumbago gray	#5D555B
dark plumbago slate	#5D555B
dark plumbeous	#51585E
dark porcelain green	#5E716A
dark prune	#5D555B
dark purple	#301934
dark purple wine	#5D555B
dark purple-drab	#796878
dark purplish gray	#555555
dark putty	#57554C
dark quaker drab	#5D555B
dark red	#80461B
dark red	#722F37
dark red boottopping	#3E322C
dark red brown	#674C47
dark reddish brown	#79443B
dark reddish brown	#3E322C
dark reddish gray	#5B504F
dark redwood	#674C47
dark reseda green	#5E716A
dark rose	#AB4E52
dark rose	#A8516E
dark rose brown	#422518
dark rose taupe	#5B504F
dark russian green	#3A4B47
dark slate green	#1A2421
dark slate-purple	#5D3954
dark slate-violet 	#5D555B
dark slate-violet 	#796878
dark soft blue-violet	#604E81
dark soft bluish violet	#604E81
dark spice brown	#635147
dark spruce	#002A29
dark steel blue	#536878
dark sulphate green	#317873
dark teal	#36454F
dark teal blue	#36454F
dark teal green	#004B49
dark terre verte	#5E716A
dark tyrian blue	#4C516D
dark varley's gray	#5D555B
dark vinaceous	#905D5D
dark vinaceous-brown	#905D5D
dark vinaceous-drab	#5C504F
dark vinaceous-gray	#796878
dark vinaceous-purple	#673147
dark violet	#604E81
dark violet	#915F6D
dark violet	#554C69
dark violet brown	#38152C
dark violet-gray	#555555
dark violet-slate	#536878
dark viridian green	#3B7861
dark wedgwood 	#4C516D
dark wine	#3E1D1E
dark yellowish brown	#7E6D5A
dark yellowish brown	#4B3621
dark yellowish green	#355E3B
dark yellowish orange	#BE8A3D
dark yvette violet	#50404D
dark zinc green	#3B7861
dark zinc yellow primer	#515744
date	#483C32
datura	#86608E
dauphine	#AD8884
dauphin's violet	#604E81
davy's grey	#555555
dawn	#DEA5A4
dawn blue	#B4BCC0
dawn glow	#E8CCD7
dawn gray	#B9B8B5
dawn grey	#848482
dawn pink	#FFB5BA
dawn pink	#EFBBCC
dawn pink	#C3A6B1
daybreak	#B695C0
daybreak	#AA98A9
day dream	#9690AB
daytona	#8E8279
dazzle blue	#007791
dead carnations	#A8516E
dead leaf	#80461B
deauville sand	#958070
debonair	#91A3B0
debutante blue	#BCD4E6
d&eacute;butante pink	#DEA5A4
debutante pink	#EA9399
debutante yellow	#EAE679
deep aniline lilac	#4997D0
deep bistre	#967117
deep blue	#536878
deep blue	#4E5180
deep blue-violet	#9065CA
deep bluish glaucous	#96DED1
deep bluish gray-green	#317873
deep brown	#6F4E37
deep brown	#6C541E
deep brownish drab	#635147
deep brownish vinaceous	#905D5D
deep brown mahogany	#674C47
deep brunswick green	#1B4D3E
deep cadet blue	#436B95
deep cerulean blue	#436B95
deep chicory blue	#7E73B8
deep chrome	#EAA221
deep chrome green	#355E3B
deep chrome yellow	#E3A857
deep chrysolite green	#8A9A5B
deep claret	#722F37
deep colonial buff	#C9AE5D
deep corinthian red	#905D5D
deep delft blue	#536878
deep dull bluish violet	#604E81
deep dull bluish violet	#554C69
deep dull bluish violet	#604E81
deep dull lavender	#AA98A9
deep dull violaceous blue	#4E5180
deep dull violet-blue	#604E81
deep dull yellow-green 	#4A5D23
deep dull yellow-green 	#355E3B
deep dutch blue	#8C92AC
deep eggplant	#38152C
deep emerald green	#317873
deep glaucous-gray	#81878B
deep glaucous-green	#6AAB8E
deep grape green	#8F9779
deep grass green	#679267
deep grayish blue-green	#5E716A
deep grayish lavender	#AA98A9
deep grayish olive	#57554C
deep green	#004B49
deep green	#317873
deep green-blue gray	#536878
deep greenish glaucous	#8ED1B2
deep gull gray	#848482
deep heliotrope gray	#796878
deep hellebore red	#915F6D
deep hyssop violet	#86608E
deep lake	#673147
deep lavender	#8C82B6
deep lavender-blue	#6C79B8
deep lichen green	#93C592
deep livid brown	#905D5D
deep livid purple	#673147
deep madder blue	#4C516D
deep magenta	#CE4676
deep malachite green	#679267
deep maroon	#43302E
deep medici blue	#81878B
deep mouse gray	#555555
deep navy gray	#555555
deep neutral gray	#555555
deep olive	#5B5842
deep olive-buff	#C2B280
deep olive-gray	#8A8776
deep olive green	#4A5D23
deep orange	#D99058
deep orient blue	#536878
deep payne's gray	#536878
deep peacock blue	#004958
deep plum	#A8516E
deep plum	#341731
deep plumbago blue	#AA98A9
deep plumbago gray	#8B8589
deep plumbeous	#81878B
deep purple	#242124
deep purple	#301934
deep purple wine	#50404D
deep purplish gray	#5D555B
deep purplish vinaceous	#915F6D
deep quaker drab	#5D555B
deep ravine	#6C541E
deep red	#722F37
deep red brown	#674C47
deep red mahogany	#674C47
deep reddish brown	#3E1D1E
deep reverie	#5D555B
deep rose	#A8516E
deep rose pink	#E68FAC
deep royal blue	#4E5180
deep sapphire blue	#4E5180
deep sea	#317873
deep sea-foam green	#C9DC89
deep slate-blue	#536878
deep slate-green	#4E5755
deep slate-olive	#4E5755
deep slate-violet	#796878
deep slaty brown	#50404D
deep soft blue-violet	#604E81
deep soft bluish violet	#604E97
deep stone	#967117
deep teal	#004B49
deep teal blue	#004958
deep teal green	#004B49
deep turquoise green	#317873
deep turtle green	#679267
deep twilight	#8E8279
deep ultramarine	#30267A
deep varley's gray	#5D555B
deep vinaceous	#C08081
deep vinaceous-gray	#796878
deep vinaceous-lavender	#C3A6B1
deep violet	#2F2140
deep violet	#702963
deep violet-gray	#555555
deep violet-plumbeous	#4C516D
deep water	#436B95
deep wedgewood blue	#6C79B8
deer	#7E6D5A
delectable	#70A3CC
delft blue	#4C516D
delft blue	#536878
delft blue	#4C516D
delft rose	BC3F4A
delight	#D6CADD
della robbia	#545AA7
della robbia blue	#436B95
del monte	#796878
delphinium	#70A3CC
delta	#367588
delusion	#9CD1DC
de'medici	#673147
demon blue	#51585E
demure blue	#BCD4E6
denmark	#536878
denver	#848482
depth green	#3A4B47
derby blue	#2F2140
desert	#C19A6B
desert brown	#F9CCCA
desert dust	#F0EAD6
desert glass	#B695C0
desert mist	#FAD6A5
desert palm	#5B5842
desert pride	#DADFB7
desert sand	#C19A6B
desert sand	#958070
desert sand	#A67B5B
desirable	#C7E6D7
desire	#D5BADB
devil's red	#AB4E52
devon 	#905D5D
dewey red	#AB4E52
dewkiss	#5E716A
dewkist	#B9B8B5
diadem	#AA98A9
diadem	#AA8A9E
diamin-azo blue	#50404D
diamine brown	#674C47
diamine green	#1B4D3E
diana	#70A3CC
dianthus	#905D5D
dianthus purple	#CE4676
diavolo	#905D5D
digitalis	#796878
dignity	#E8CCD7
di palito	#E3A857
directoire blue	#0067A5
distilled green	#679267
distinction	#915F6D
diva blue	#436B95
diva blue	#6C79B8
diva blue	#545AA7
divine blue	#70A3CC
doe	#AE9B82
doe-skin brown	#A87C6D
doge	#AB4E52
doge purple	#702963
dogwood	#826644
dolly pink	#AB4E52
dolly varden	#F9CCCA
domingo	#79443B
domingo brown	#422518
dorado	#C19A6B
doubloon	#D99058
dove	#555555
dove	#673147
dove gray	#C3A6B1
dove grey	#8B8589
dover grey	#555555
dozer	#00304E
drab	#967117
drab	#7E6D5A
drab-gray	#BFB8A5
drab olive	#8A9A5B
drabolive	#5B5842
dragonfly	#004958
dragon's blood	#A87C6D
dragons-blood red	#9E4732
drake	#004958
drake's-neck green	#004958
dream blue	#A1CAF1
dream cream	#DADFB7
dream fluff	#E8E3E5
dream stuff	#EFBBCC
dreamy blue	#91A3B0
dregs of wine	#3E1D1E
dresden blue	#436B95
dresden brown	#6C541E
dresden brown	#826644
dresden yellow	#E9E450
dried leaf	#F8DE7E
drizzle	#B2BEB5
dryad	#5E716A
dryad	#66ADA4
dryad rose	#ECD5C5
dry rose	#79443B
du barry	#F88379
du barry blue	#00A693
duck blue	#007791
duck green	#004B49
duck green	#3A4B47
duckling	#36454F
duckling	#004958
duckling blue	#36454F
duck-wing	#4C516D
du gueslin	#4C516D
dull blackish green	#3A4B47
dull blue	#4C516D
dull blue	#4C516D
dull blue-green black	#202428
dull blue-violet	#604E97
dull blue-violet	#604E81
dull bluish green	#1A2421
dull bluish red	#38152C
dull bluish violet	#291E29
dull bluish violet	#604E97
dull bluish violet	#604E81
dull bluish violet	#604E81
dull bordeaux	#38152C
dull brown	#635147
dull brownish olive	#3B3121
dull buff	#FAD6A5
dull citrine	#665D1E
dull dark purple	#915C83
dull dusky purple	#5D3954
dull gold	#665D1E
dull green	#1A2421
dull green	#66ADA4
dull greenish black	#555555
dull greenish black	#555555
dull greenish blue	#202830
dull greenish yellow	#867E36
dull green-yellow	#7E9F2E
dull indian purple	#915F6D
dull lavender	#C3A6B1
dull lilac	#915F6D
dull magenta purple	#9E4F88
dull opaline green	#C7E6D7
dull orange	#A67B5B
dull orange	#C1B6B3
dull purplish black	#5D555B
dull red	#79443B
dull red	#D9603B
dull red	#79443B
dull reddish blue	#4C516D
dull reddish brown	#43302E
dull reddish orange	#B4745E
dull reddish violet	#836479
dull reddish yellow	#A18F60
dull rose	#D597AE
dull vermilion	#CB6D51
dull violaceous blue	#545AA7
dull violet	#291E29
dull violet	#915F6D
dull violet-black 	#5D555B
dull violet-black 	#51585E
dull violet-black 	#222222
dull violet-blue	#545AA7
dull violet-blue	#604E81
dull yellow	#A18F60
dull yellow	#E3A857
dull yellowish brown	#483C32
dull yellowish green	#8F9779
dull yellowish orange	#FAD6A5
dull yellowish red	#B4745E
dumont's blue	#436B95
dune	#8C8767
durango	#6F4E37
dusk	#5D555B
dusk	#8B8589
dusk blue	#554C69
dusky auricula purple	#5D3954
dusky blue	#91A3B0
dusky blue	#4C516D
dusky blue	#36454F
dusky blue-green	#3A4B47
dusky blue-violet	#554C69
dusky blue-violet	#50404D
dusky bluish green	#4E5755
dusky brown	#5D555B
dusky brown	#3E322C
dusky citron	#8A9A5B
dusky drab	#5B504F
dusky dull bluish green	#3A4B47
dusky dull green	#4E5755
dusky dull violet 	#563C5C
dusky dull violet 	#796878
dusky dull violet-blue	#554C69
dusky green	#8F9779
dusky green	#3A4B47
dusky green	#1B4D3E
dusky green-blue	#536878
dusky green-blue	#36454F
dusky green-gray	#555555
dusky greenish blue	#00304E
dusky neutral gray	#555555
dusky olive-green	#515744
dusky orient blue	#536878
dusky purplish gray	#222222
dusky red	#722F37
dusky red	#674C47
dusky slate-blue	#36454F
dusky slate-violet	#5D555B
dusky violet	#50404D
dusky violet-blue 	#554C69
dusky violet-blue 	#50404D
dusky yellow	#A18F60
dusky yellow green	#8F9779
dusky yellowish brown	#483C32
dusky yellowish green	#515744
dusky yellowish green	#3A4B47
dust	#967117
dustblu	#91A3B0
dusty aqua	#91A3B0
dusty aqua blue	#91A3B0
dusty aqua green	#8DA399
dusty blue	#536878
dusty cedar	#905D5D
dusty copen blue	#8791BF
dusty coral	#C48379
dusty green	#8C8767
dusty green	#8F9779
dusty green	#8DA399
dusty jade green	#8DA399
dusty lavender	#796878
dusty lilac	#796878
dusty mauve	#796878
dusty olive	#867E36
dusty orange	#D99058
dusty orchid	#836479
dusty peach	#C7ADA3
dusty periwinkle blue	#9690AB
dusty pink	#D9A6A9
dusty rose	#915F6D
dusty turquoise	#367588
dusty turquoise blue	#367588
dusty turquoise green	#66AABC
dusty yellow	#B9B57D
dutch azure	#436B95
dutch blue	#536878
dutch blue	#8C92AC
dutch blue	#8791BF
dutch cream	#F0EAD6
dutch orange	#E3A857
dutch pink	#C9AE5D
dutch scarlet	#BE0032
dutch vermilion	#E25822
dutch ware blue	#4C516D
dyer's broom	#B9B459
dyer's greenwood	#B9B459
dyer's saffron	#BE0032
dynasty green	#007A74
eagle	#5B504F
earth brown	#6F4E37
earth brown	#635147
earth red	#6F4E37
earth yellow	#C19A6B
easter bonnet	#BCD4E6
easter egg yellow	#F8DE7E
eau-de-javel green	#B9B459
eau-de-nile	#93C592
ebony	#555555
ebony brown	#555555
eburnean	#F3E5AB
ecclesiastic	#9E4F88
ecru	#C2B280
ecru	#F3E5AB
ecru	#C2B280
ecru	#AE9B82
ecru cream	#F0EAD6
ecru-drab	#C2AC99
ecru-olive	#A18F60
eden green	#679267
eerie blue	#BCD4E6
eggplant	#242124
egg plant	#291E29
eggplant	#673147
eggplant	#291E29
egg shell	#F3E5AB
eggshell	#F3E5AB
eggshell	#F0EAD6
eggshell blue	#66ADA4
eggshell green	#66ADA4
eglantine	#CE4676
egypt	#0067A5
egyptian	#905D5D
egyptian blue	#0067A5
egyptian brown	#483C32
egyptian buff	#FAD6A5
egyptian green	#3B7861
egyptian red	#882D17
egyptian red	#722F37
eifel	#79443B
eighteenth century citron	#8A9A5B
eighteenth century green	#8F9779
eighteenth century tan	#AD8884
eighteenth century turquoise	#536878
eighteenth century violet	#836479
eighteenth century yellow	#C2B280
elderberry	#2F2140
eldorado	#AE6938
electra	#96DED1
electric	#367588
electric 	#536878
electric green	#536878
electrinus	#C9AE5D
elephant green	#173620
elephant skin	#5B504F
elf	#8DA399
elf green	#66ADA4
elfin green	#6AAB8E
elk	#483C32
elm	#8F9779
elm green	#4A5D23
elm green	#515744
elmwood	#967117
email	#367588
ember	#AB4E52
emberglow	#CB6D51
emerald	#6AAB8E
emerald	#44944A
emerald green	#44944A
emerald green	#679267
emerald green	#3EB489
emerald green	#B6E5AF
emerald green	#83D37D
emerald green	#317873
emerald isle	#008856
emerald tint	#C7E6D7
emeraude	#679267
emeraude	#3B7861
eminence	#563C5C
emperor green	#3EB489
empire	#007959
empire blue	#436B95
empire green	#3A4B47
empire green	#3A4B47
empire rose	#E4717A
empire yellow	#F3C300
empire yellow	#F8DE7E
empire yellow	#FADA5E
empire yellow	#FADA5E
empirical blue	#66ADA4
enamel blue	#00A1C2
enamel blue	#436B95
enchantress	#CB6D51
endive	#EAE679
endive blue	#AA98A9
endive blue	#8C92AC
enduring	#66AABC
engine gray	#B9B8B5
engine gray	#848482
english blue	#436B95
english green	#44944A
english green	#1B4D3E
english grey	#57554C
english inde	#50404D
english ivy	#355E3B
english mist	#7D8984
english oak	#6F4E37
english ochre	#E3A857
english pink	#C9AE5D
english red	#CB6D51
english red	#80461B
english red	#79443B
english red	#9E4732
english vermilion	BC3F4A
english violet	#563C5C
ensign	#00304E
eosine pink	#E4717A
epinauche	#3A4B47
epsom	#8A9A5B
erie	#317873
erin	#3B7861
erlau green	#679267
erythrite red	#A8516E
escadre	#536878
eschel	#436B95
eskimo	#79443B
esthetic grey	#7D8984
etain blue	#BCD4E6
etain blue	#BCD4E6
etang	#B2BEB5
ether	#66AABC
